@relation targetAtiva-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R1-4

@attribute CCLA_MED numeric
@attribute Cda_MED numeric
@attribute CE_MED numeric
@attribute CHINa_MED numeric
@attribute CLCA_MED numeric
@attribute COMBa_MED numeric
@attribute COMBAa_MED numeric
@attribute CT_CP_MED numeric
@attribute Daa_MED numeric
@attribute Dca_MED numeric
@attribute Dma_MED numeric
@attribute ENDIV_MED numeric
@attribute FUTLa_MED numeric
@attribute GAFa_MED numeric
@attribute GAOa_MED numeric
@attribute GATa_MED numeric
@attribute GIROAa_MED numeric
@attribute GLCAa_MED numeric
@attribute ILNCG_MED numeric
@attribute IMOB_RECa_MED numeric
@attribute INTWOa_MED numeric
@attribute LAA_MED numeric
@attribute LC_MED numeric
@attribute LG_MED numeric
@attribute NCGA_MED numeric
@attribute NCGRa_MED numeric
@attribute NITAa_MED numeric
@attribute OENEG_MED numeric
@attribute PLCT_MED numeric
@attribute PMCRa_MED numeric
@attribute PMPEa_MED numeric
@attribute Raa_MED numeric
@attribute RPLa_MED numeric
@attribute SIZE_MED numeric
@attribute TA_MED numeric
@attribute TLTA_MED numeric
@attribute Tra_MED numeric
@attribute VAR_LL_T_1ANOa_MED numeric
@attribute VAR_REC_T_1ANOa_MED numeric
@attribute WCTA_MED numeric
@attribute DIF_EM_MED numeric
@attribute Target {0,1}

@data
0.119877,0.296135,0.89767,1,0.822965,0.954101,0.959764,2.816859,0.170623,0.010585,0.774721,0.738004,0.125722,0.413392,-18.939389,0.184464,5.421119,0.094552,1.496246,0.023472,0,0.261996,1.215118,1.090796,-0.241766,-0.041315,0.084657,0,0.355005,15.816356,30.945588,0.993671,0.341458,5.052593,0.284782,0.738004,0.048666,-2.239501,0.109364,0.119877,1,0
0.144686,0,1,1,0.855314,0.917375,0.917375,0.48307,0,0.170892,0.76149,0.59213,24.240827,2.080285,1.036567,0.220584,4.533412,8.631455,1.169162,0,0,0.144686,1.169162,1.169162,-0.491967,-0.073441,8.631455,0,0.688818,0,50.501833,8.631455,12.761947,2.975511,1,0.59213,0.215318,0.247295,0.219754,0.144686,1,0
-0.373189,0.010136,0.528229,1.729639,3.525407,-0.705259,-0.725498,2.548565,-0.088133,-0.130972,-0.41008,0.907893,0.020548,1.063837,0.327149,-12.319751,-0.026823,0.019205,0.007975,-11.467794,0,0.015386,0.283655,0.199269,-0.341448,-2.699346,0.015386,0,0.101451,-228.755849,0,-0.009715,0.197496,4.825096,0.003057,0.907893,0.021526,-1.980927,-0.25,-0.373189,1,0
-0.20334,0,1,?,3.266378,?,?,0.442983,?,?,?,0.287592,0,?,?,?,?,0,-3.237043,?,0,-0.714554,0.324512,0.324512,0.028809,?,0,0,3.174679,?,?,0,0,2.613561,-0.232149,0.287592,?,?,?,-0.20334,1,0
0.136999,0.835227,0.654708,1,0.667034,1.000283,1.007275,0.603957,0.237726,0.015407,0.760472,0.405552,0.147515,0.028351,6.535284,0.440115,2.272147,0.066236,1.880447,0.187853,0,0.386574,1.506667,1.21644,-0.000743,0.004811,0.006628,0,1.47673,30.994917,23.478029,0.531462,0.015878,4.700281,0.112784,0.405552,0.042841,-0.690646,0.105917,0.136999,1,0
0.312231,0.030367,1,0,0.661404,0.554554,0.562674,0.548954,0.123854,0,0.46673,0.576017,0.433285,1.112468,-0.001279,0.979032,1.021417,0.277022,0.592662,0.042741,0,0.236553,1.511936,1.511936,0.03779,0.124978,0.25453,0,0.564081,119.244836,7.065479,0.316183,0.23302,3.200544,0.248977,0.576017,0.055351,0.165224,2.036845,0.312231,1,0
0.119019,0.151281,0.751979,1,0.829633,0.950651,0.96661,8.829528,0.249169,0.00542,0.690973,0.898266,0.104327,0.576217,7.481345,0.374338,2.671382,0.090213,-0.009637,0.101565,0,0.094987,1.205352,0.95995,0.152261,0.082965,0.029612,0,0.113256,30.939276,7.259334,0.734912,0.370027,4.701273,-0.001467,0.898266,-0.000799,0.430474,0.061881,0.119019,1,0
0.062861,0.244619,0.905178,1,0.790817,1.616467,1.651859,0.313545,0.591232,0.00835,0.896505,0.238701,0.36815,0.087937,0.310221,0.950424,1.052162,0.088554,1.987625,0.671235,0,0.096025,1.264515,1.213676,0.058172,0.061911,0.088554,0,3.189335,51.941184,0,0.701331,0.115406,5.151477,0.068388,0.238701,0.063956,0.305524,0.085416,0.062861,0,0
-1.052674,?,1,-1,2.553395,1.137965,1.154205,-1.87338,0.15234,0.010983,0.978909,1.730334,-0.448174,-0.616382,-60.707457,0.130761,7.647516,-0.77549,0.222016,0.030507,1,-0.910771,0.391636,0.458309,-1.353078,-0.196179,-0.910771,1,-0.422077,14.089418,94.895409,0.086112,-0.685259,3.007517,0.235711,1.730334,0.029944,7.124646,-0.100909,-1.052674,1,0
0.293292,0.424082,0.891347,1,0.554418,0.89645,0.898414,0.480083,0.254821,0.051544,0.595617,0.324362,0.119664,0.292101,-3.785708,0.381994,2.617844,0.046213,0.159834,0.167635,0,0.36734,1.803692,1.791545,0.241283,0.10156,0.008201,0,2.082974,69.025919,36.37444,0.598044,0.01628,4.215096,0.071385,0.324362,0.026195,-0.330596,0.213434,0.293292,0,0
0.258845,0.103686,0.757233,-1,0.666967,1.000217,0.972812,2.170428,0.154386,0.000536,0.798783,0.684585,0.045675,0.094506,1.960122,0.31742,2.928206,0.033345,5.621923,0.04078,0,0.27356,1.499324,1.190385,0.000907,0.006564,0.014905,0,0.460739,39.711292,7.965435,0.393672,0.048793,5.333116,0.288811,0.684585,0.091917,-0.000099,0.035765,0.258845,1,0
0.035791,0.464711,0.394693,1,0.784182,0.86681,0.87376,0.517819,0.291972,0,0.574838,0.34116,0.298361,0.377799,1.243027,0.77062,1.297657,0.134496,1.427323,0.566885,0,0.41556,1.275214,0.872986,0.016424,0.010723,0.091257,0,1.931177,36.980133,37.507429,0.535826,0.166159,3.347084,0.011359,0.34116,0.01964,0.131837,0.160009,0.035791,1,0
0.31596,0.040394,0.929383,1,0.64423,0.975217,0.950822,1.698465,0.405339,0.025376,0.564328,0.629419,0.134583,0.050023,-2.337179,0.361831,2.763722,0.063814,1.955989,0.029358,0,0.075071,1.552242,1.407521,0.028148,0.011713,0.031914,0,0.588767,37.842288,60.871957,1.07169,0.060692,3.524755,0.361251,0.629419,0.130712,-0.391283,0.146303,0.31596,1,0
-0.128993,0.300647,0.947601,1,1.163545,0.885109,0.902483,7.911408,0.150168,0.013886,0.715445,0.887784,0.112218,0.266555,7.025864,0.401738,2.67255,0.091673,-0.88041,0.105549,0,0.091955,0.859443,0.81732,0.022666,0.006721,0.010215,0,0.1264,60.930597,68.866049,0.501908,0.055795,4.754663,-0.097315,0.887784,-0.054813,-1.276233,-0.123261,-0.128993,0,0
0.285501,0.072669,0.775604,-1,0.672809,1.073616,1.047335,1.321194,0.560233,0.00255,0.616144,0.648877,-0.314865,0.003345,-20.177867,0.292398,3.419998,-0.325237,3.879024,0.030955,1,-0.397266,1.486306,1.345647,-0.017261,-0.003939,-0.362359,0,0.541124,20.506135,21.480965,1.591628,-0.576918,2.498269,0.488569,0.648877,0.12872,-0.714436,0.215454,0.285501,1,0
0.896722,?,1,1,0.06119,0.479522,0.420652,0.062203,0,0.068744,0.410778,0.055321,1.13176,0.979238,?,8.8813,0.112596,0.06261,0.086215,0.85184,0,0.354349,8.171273,8.171273,0.365234,6.487498,0.047027,0,8.038157,2144.191342,0,0.053998,0.052877,1.166433,0.531488,0.055321,0.559317,?,?,0.896722,1,0
0.27266,0.398444,0.805725,1,0.677996,0.930491,0.923138,2.373722,0.1244,0.030279,0.778851,0.703591,0.146174,0.472176,6.291385,0.219653,4.552627,0.102847,2.782098,0.026557,0,0.098402,1.474936,1.246037,-0.148488,-0.032817,0.07419,0,0.421279,29.51551,16.763842,0.573084,0.244262,4.203738,0.441649,0.703591,0.087218,1.220564,0.219182,0.27266,1,0
0.435264,?,1,2.524452,0.02017,?,?,0.009041,?,?,?,0.00896,-319.076358,3.457788,?,?,?,-2.858901,0.243069,?,0,0.908561,49.578954,49.578954,0.350153,?,-2.858901,0,110.608064,?,?,-0.834275,-2.884748,3.292109,0.085111,0.00896,?,?,?,0.435264,1,0
0.199557,0.006967,0.080238,-1,0.419276,8.594907,9.058943,0,8.342656,0,0,0.707602,-0.366446,-372.571487,2.170675,9.050567,0.11049,-0.108159,3.605358,3.297348,0.5,-0.108559,1.4719,0.144963,0,-0.033023,-0.108559,0,-0.191274,0,0,0.021797,0,2.532218,0.267489,0.707602,0.527604,2.766207,1.363448,0.199557,1,0
-0.075546,0.050212,0.614802,1,1.213418,0.942408,0.937781,2.864655,0.093905,0.000702,0.845094,0.741245,0.106582,0.615715,-2.960344,0.397968,2.512764,0.082483,0.64781,0.159654,0,0.094296,0.824118,0.764521,-0.056673,-0.014092,0.046587,0,0.349082,25.210613,22.01997,0.282953,0.193479,5.715369,0.138957,0.741245,0.036082,-0.396312,0.117742,-0.075546,1,0
0.196859,0.207968,0.968603,1,0.794536,0.929595,0.965496,1.074731,0.318016,0.065341,0.473599,0.835806,0.13838,0.648872,-0.473689,0.400087,2.499458,0.175346,0.34642,0.027372,0,0.015319,1.258597,1.14634,0.101313,0.047559,0.109004,0,0.196451,106.338797,126.299894,1.146288,0.278174,2.789582,0.156606,0.835806,0.044851,-0.286825,0.446782,0.196859,1,0
-0.234817,0.711136,0.783728,1,1.354913,0.922289,0.894119,-4.828062,0.159791,0.009384,0.748414,1.047085,0.095348,2.429304,-9.312514,0.160896,6.215201,0.090939,0.558146,0.018169,0,-0.079687,0.738055,0.77345,-0.381657,-0.062361,-0.009099,1,-0.044967,23.195357,24.776111,1.363785,3.892142,3.886354,0.215453,1.047085,0.033051,-1.889461,0.081917,-0.234817,1,0
-0.142692,0.535183,0.823303,1,1.309193,1.005066,1.012638,1.65922,0.10509,0.007629,0.899732,0.62395,0.111976,0.100045,2.022864,0.331346,3.01799,0.069867,0.096045,0.040413,0,0.015411,0.763829,1.166434,-0.076575,-0.024894,0.014149,0,0.602693,19.950699,43.837956,0.34387,0.034253,5.132923,0.010847,0.62395,0.003707,0.152143,0.144794,-0.142692,0,0
0.067855,0.124774,1,1,0.905785,1.138182,1.172604,5.407091,0.552013,0.007911,0.421263,0.88285,0.145441,0.945123,0.961725,0.773932,1.292104,0.130326,-0.219305,0.140332,0,-0.037626,1.104014,0.989918,0.262156,0.101717,0.022822,0,0.132695,197.261175,146.013472,0.824585,0.416645,2.964811,-0.144911,0.88285,-0.087372,-1.255389,0.177943,0.067855,1,0
-0.509349,0.408005,1,0,6.550416,0.930021,0.950741,0.666238,0.33119,0.051413,0.2176,0.623117,0.032762,0.192133,?,1.536468,0.650843,0.020415,0.044242,0,0,-0.076354,0.152662,1.604834,-0.466828,-0.456822,-0.015133,0,0.604834,33.282463,0,0.060945,-0.021432,3.058779,0.058688,0.623117,0.090172,-0.549617,0.074271,-0.509349,1,0
0.023128,0.283752,0.78562,1,0.967537,0.942057,0.953456,6.895266,0.158848,0.046358,0.744403,0.910951,0.140666,0.584303,5.694865,0.288672,3.464141,0.132063,1.169225,0.057629,0,0.032651,1.033552,0.832778,-0.385467,-0.120461,0.018011,0,0.097754,13.289258,28.633101,0.605335,0.385153,4.640035,0.333989,0.910951,0.114129,1.541012,0.333229,0.023128,1,0
-0.22774,0,0.838017,1,1.321285,0.788925,0.807827,15.949334,0.165681,0.002013,0.654114,0.989019,0.033758,14.772745,1,0.843426,1.196843,0.034336,0.052937,0.149762,0,-0.004851,0.757276,0.752933,-0.265935,-0.181356,0.000975,0,0.011227,152.418872,41.456507,0.207203,0,4.616242,0.01055,0.989019,0.010492,-1,-1,-0.22774,1,0
0.451577,0.205879,0.427112,1,0.407157,0.954767,0.944739,3.618158,0.165596,0.002329,0.753983,0.783463,0.229319,0.743032,-6.889573,0.304841,3.280394,0.156735,3.520176,0.030176,0,0.143161,2.456055,1.074436,-0.179185,-0.06455,0.124665,0,0.276384,6.993613,19.072767,0.632739,0.476978,3.890349,0.630761,0.783463,0.192282,1.475596,0.095815,0.451577,1,0
-0.205655,0.328394,0.778473,21.024915,1.391226,0.996007,1.01196,15.510378,0.18387,0.006017,0.80612,0.939432,0.766303,-61.080141,?,0.280647,3.563192,0.71989,-13.673597,0.121945,0,0.060568,0.718791,0.601947,-0.014015,-0.003933,0.651863,0,0.064473,7.116316,53.428231,-0.176203,10.762496,5.47538,-0.19164,0.939432,-0.053783,?,?,-0.205655,1,0
-0.091176,0.167165,0.519574,-1,1.598319,1.150245,1.163983,1.296239,0.121922,0.005882,0.96644,0.564505,0.087195,1.52871,-7.015604,1.617551,0.618219,0.042999,-0.340952,1.321821,1,0.372148,0.625657,0.407638,-0.066017,-0.093914,-0.006316,0,0.771463,12.634091,18.042798,0.707043,-0.01246,5.569977,-0.024855,0.564505,-0.00891,-1.0528,0.20021,-0.091176,1,0
0.37799,?,1,1,0.43518,1.002841,1.002841,0.393646,0.368005,0.063184,0.585223,0.282458,0.184442,0.228769,1,0.990918,1.011153,0.038891,2.137282,0.31024,0,0.699947,2.2979,2.2979,0.065574,0.059913,0.038891,0,2.540354,74.441195,0,0.390309,0.043234,3.832501,0.302435,0.282458,0.248514,-0.673105,0.052203,0.37799,1,0
0.299392,0.486939,1,1,0.324769,0.661365,0.686118,0.167598,0.397866,0,0.323228,0.143541,2.256246,0.404617,0.454739,0.800214,1.249666,0.379853,3.651735,0.440785,0,0.79194,3.079113,3.079113,-0.090548,-0.066492,0.25057,0,5.966658,1.676072,30.522076,0.744305,0.291839,3.496907,0.412296,0.143541,0.338857,0.160919,0.23037,0.299392,1,0
-0.397873,?,0.380986,-1.080391,3.92245,0.978444,1.029748,-3.489609,0.978444,0,0,1.401669,0.014334,?,?,1.072884,0.932067,0.020092,0.25301,0.072627,0,-0.404364,0.254943,0.66514,-0.532636,-0.571456,-0.026346,1,-0.286565,0,?,0.932067,?,3.534951,0.134762,1.401669,0.144584,?,?,-0.397873,1,0
0.055558,2.273772,0.932541,1,0.871873,0.891418,0.918865,0.709843,0.516712,0,0.403243,0.845167,0.048247,0.443016,-2.632509,0.52139,1.917952,0.048189,0.182309,0.018697,0,-0.109451,1.146957,1.044477,-0.007619,-0.007065,0.025272,0,0.183198,40.475737,0,1.172249,0.561532,2.862231,0.146764,0.845167,0.02916,-2.408203,0.866711,0.055558,1,0
-0.572673,0.43993,1,0,1.667159,0.872731,0.879043,-2.564724,0.266972,0.021042,0.615201,1.430902,0.077103,0.523717,-17.314262,0.184288,5.426595,0.104958,0.314719,0.017049,0.5,-0.505584,0.601916,0.643185,-0.604608,-0.102555,0.015905,1,-0.298604,17.090207,96.334924,1.243115,0.411914,2.930553,0.113556,1.430902,0.036231,-2.997119,0.089047,-0.572673,1,0
-0.281777,0.193574,0.712773,-1,2.685528,0.947995,0.949116,1.701726,0.60183,0.024059,0.322107,0.629866,-0.472248,1.142054,?,0.722688,1.383723,-0.297453,-0.66044,0.51666,1,0.066879,0.372366,0.452613,-0.1697,-0.12264,-0.319148,0,0.587639,0,0,-0.755,-0.862251,3.47997,-0.112077,0.629866,-0.080997,?,?,-0.281777,1,0
0.123731,0.479846,0.842091,1,0.810491,1.01659,1.009424,2.337359,0.109193,0.041839,0.873389,0.743716,0.165264,0.34754,6.28276,0.289791,3.450762,0.133974,2.240722,0.022239,0,0.136149,1.23382,1.078046,-0.100424,-0.019082,0.068614,0,0.3446,42.705325,41.987772,0.539969,0.236202,5.442104,0.087348,0.743716,0.027241,0.451314,0.027449,0.123731,1,0
0.919831,0.270639,1,1,0.080169,0.747864,0.688839,0.079283,0.077133,0,0.70876,0.073459,2.733992,1.283177,2.52414,1.119268,0.893441,0.19501,1.196588,0,0,0.736178,12.473589,12.473589,0.093445,0.093508,0.194282,0,11.473589,56.942988,26.548743,0.207319,0.215824,3.983856,0.628257,0.073459,0.726955,0.448563,0.272998,0.919831,1,0
0.356978,0.504866,0.349456,-1,0.531674,1.003851,1.068596,0.024486,0.594395,0.080078,0.301449,0.911136,-0.101359,-0.39389,-22.558555,0.362074,2.311949,-0.092352,0.806698,0.042467,1,-0.023834,1.753034,0.98075,0.317067,0.060258,-0.209395,0,0.097531,19.481766,40.464397,1.352877,-0.670525,2.870311,0.178592,0.911136,0.075263,1.791995,-0.032769,0.356978,1,0
0.065892,0.321991,1,1,0.8922,1.245219,1.264525,1.067102,0.826312,0.038016,0.488141,0.515383,0.929645,0.069342,-3.555257,0.462552,2.18675,0.327847,1.009532,0.215759,0,0.307455,1.13085,1.13085,-0.229054,-0.136738,0.112713,0,0.943309,18.933644,3.642158,1.951945,0.26739,2.571865,0.260027,0.515383,0.147802,-0.740006,0.117101,0.065892,1,0
0.229723,?,0.499943,1,0.571487,1.011858,0.729501,1.582722,0.432657,0,0.579201,0.612812,19.283344,2.793932,?,1.263603,0.791388,11.817056,7.93543,0.154512,0,0.387188,1.749821,1.424719,-0.033123,-0.041854,11.806903,0,0.631823,112.7391,106.015202,10.914349,30.493944,5.512881,0.262846,0.612812,0.332133,?,?,0.229723,1,0
0.261723,0.023413,1,1,0.632464,0.862339,0.863836,0.860864,0.183935,0.003159,0.690299,0.462615,0.167209,0.142452,-7.492362,0.299675,3.336946,0.087009,2.934796,0.061945,0,0.31177,1.581118,1.581118,-0.135271,-0.037457,0.040038,0,1.161623,6.642124,29.538806,0.623147,0.062521,4.127991,0.397853,0.462615,0.113323,-1.173768,0.122591,0.261723,1,0
0.062335,0,0.617584,-1,1.340964,1.000609,1.000609,0.101208,0.094368,0.00312,0.824098,0.192267,-0.017865,-0.006942,-0.026979,0.220332,4.538609,-0.010035,0.083571,0.18868,1,-0.017531,0.083571,0.088793,0.01807,0.017071,-0.010035,0,1.305454,0,0,1.114027,-0.006488,3.372984,0.007681,0.192267,0.000896,0.326153,0.571413,0.062335,1,0
-0.390774,29.884744,1,1,1.817041,0.838504,0.842672,15.374922,0.344894,0,0.503859,0.938841,0.375902,0.51164,40.865834,0.377773,2.719574,0.367523,0.433797,0.172836,0,0.055078,0.551113,0.551113,-0.810506,-0.290009,0.13881,0,0.06515,17.794871,9.654667,1.936514,0.886994,3.003169,0.353992,0.938841,0.127336,-0.937779,0.052287,-0.390774,1,0
0.157573,41.900899,1,1,0.532932,1.001478,0.991344,0.184939,0.241071,0.007292,0.763306,0.156075,0.361057,0.347691,-6.602173,1.961254,0.509878,0.036946,1.542467,1.705309,0,0,1.876411,1.876411,-0.100788,-0.075453,0.032417,0,5.40718,15.148481,6.520952,0.163322,0.036112,3.755217,0.224313,0.156075,0.113142,-1.958696,0.132114,0.157573,1,0
-0.347272,1.123945,1,-1,1.58631,1.004547,0.999206,1.720087,0.110149,0,0.886754,0.939572,0.022382,-0.96175,-11.541442,0.098756,10.126015,0.042256,0.600667,0.012852,0,0,0.630394,0.630394,-0.849583,-0.074699,0.001119,0,0.064314,0.184783,16.13553,1.335011,-1.00814,3.327534,0.522357,0.939572,0.040248,-1.703306,0.193376,-0.347272,0,0
0.154152,0.427492,1,1,0.531887,0.88799,0.90309,0.27233,0.423484,0,0.445732,0.21404,0.43961,0.123007,-0.134822,0.42054,2.377893,0.208571,0.830355,0.263126,0,0.122973,1.880098,1.880098,0.042004,0.015407,0.075068,0,3.672015,23.414241,0,1.161198,0.142836,3.049619,0.067196,0.21404,0.026574,-1.916402,0.170941,0.154152,1,0
0.182778,0.116189,1,-1,0.737813,0.798011,0.806425,0.20839,0.499989,0.044279,0.627345,0.172453,0.89868,2.431526,8.588383,1.518879,0.65838,0.133189,0.810839,1.015511,0,0.827547,1.355357,1.322932,0.002546,0.004563,0.125974,0,4.798688,0,0.812194,0.491793,0.147893,3.68402,0.090491,0.172453,0.070472,-3.107441,-0.361819,0.182778,1,0
0.175513,0.014453,1,1,0.410927,0.80007,0.80007,0.283101,0.34515,0,0.365835,0.220638,1.721386,0.221609,1.963241,0.835087,1.19748,0.210757,2.723519,0.141004,0,0,2.433523,2.433523,-0.100234,-0.049898,0.141082,0,3.532311,0,7.877764,0.775287,0.216764,2.409306,0.37651,0.220638,0.248812,-0.509145,-0.038715,0.175513,1,0
0.037015,0.186523,0.963823,-1.001166,0.951075,1.126918,1.122583,2.57815,0.144832,0.027191,0.958085,0.720526,0.05581,0.000175,-2.232436,0.302801,3.302498,0.039757,0.463008,0.034327,0,0.125293,1.051442,1.12583,-0.064513,-0.016201,0.000107,0,0.387875,52.344837,48.847699,0.310231,0.000383,5.455973,0.033508,0.720526,0.011163,-1.310035,0.162547,0.037015,1,0
0.405037,1.151167,0.316333,1,0.280133,0.968861,0.980053,1.561311,0.469342,0,0.574047,0.609575,0.089758,0.153903,1.246868,0.522937,1.912277,0.038212,4.429564,0.014245,0,0.156371,3.569731,1.492035,0.0547,0.035899,0.016987,0,0.640487,30.82733,28.099928,0.869587,0.02958,3.145154,0.317353,0.609575,0.191144,2.130681,-0.039361,0.405037,1,0
-0.230328,0.177064,1,-1,1.694365,0.873247,0.877618,1.814801,0.745843,0,0.146322,0.699174,0.239779,-0.221585,-0.244132,0.33204,3.011682,0.262995,0.071319,0.195834,0,-0.770543,0.590192,0.47999,-0.223203,-0.085133,-0.170077,0,0.43026,11.970344,5.404933,2.397989,-0.412245,2.23569,0.041222,0.699174,0.018339,-0.098597,-0.039002,-0.230328,1,0
-0.519063,?,0.981496,-1.137762,2.34263,1.074227,1.107715,11.943122,0.300002,0.010944,0.763281,0.922739,-0.481166,-5.355452,?,0.135669,7.370883,-0.443991,0.189751,0.075111,0,-0.792016,0.426871,0.418972,-0.640621,-0.086912,-0.712393,0,0.08373,12.944935,26.214268,1.72172,-9.220591,2.511294,0.121558,0.922739,0.016492,?,?,-0.519063,1,0
-0.005727,0.350446,0.623774,1,1.013833,1.076543,1.07556,5.304805,0.16094,0.002068,0.915227,0.841391,0.05702,0.423601,-10.219371,0.409543,2.441746,0.049594,0.384993,0.019973,0,0.009283,0.986356,0.744246,-0.102738,-0.033178,0.030846,0,0.188508,38.664723,23.364313,0.369385,0.194475,5.092195,0.033284,0.841391,0.013631,-0.714305,0.062892,-0.005727,0,0
1,?,1,1.197682,0,0.625651,0.622421,0,0.516204,0,0.109447,0,-19.489001,2.180394,-58.059639,0.884537,1.141419,0,2.734072,0,0,0,2.372373,2.372373,0,-0.29994,0,0,1.372373,0,0,0,0,1.598735,1,0,0.812328,-92.877963,1.599699,1,1,0
-0.265784,0.30413,0.86429,0,1.489266,0.98673,0.999809,10.350666,0.213443,0.011774,0.771743,0.963972,0.048299,0.580013,-8.385454,0.361261,2.768342,0.033938,0.077477,0.036508,0.5,-0.113721,0.685067,0.779119,-0.23801,-0.084385,0.014335,0,0.037849,43.298632,59.113206,0.595297,0.425582,3.989037,0.031488,0.963972,0.013516,-2.200934,0.316485,-0.265784,0,0
0.184351,?,1,1,0.814298,0.920354,0.927548,1.959579,0.153765,0,0.781484,0.662114,0.221721,0.244738,1.768219,0.243346,4.109376,0.188135,3.990524,0.043795,0,0.137624,1.228051,1.228051,0.065095,0.011739,0.081976,0,0.510314,39.454599,30.917838,0.991326,0.242615,3.284783,0.1444,0.662114,0.044265,0.476504,0.204188,0.184351,1,0
0.230278,0.238024,1,1,0.618969,0.631016,0.617824,0.393422,0.549544,0,0.069132,0.282343,2.256393,0.351257,-1.155167,0.501638,1.99347,0.637076,0.345859,0.181931,0,0.657443,1.61559,1.61559,0.354996,0.166421,0.433749,0,2.541797,0,0,1.720668,0.604396,3.331373,0.119756,0.282343,0.059996,-0.254275,0.187384,0.230278,1,0
0.761404,?,0.157172,-1.072848,0.015393,1.391587,1.406343,0.081939,0.162379,0,1.229208,0.075734,-127.357637,1.40843,?,0.63272,1.580478,-9.64527,0.411666,0.009924,0,0.924266,64.966097,11.955405,0.539365,0.341267,-9.661985,0,12.204154,122.959899,0.278322,-7.422225,-10.453681,5.092391,0.222038,0.075734,0.140488,?,?,0.761404,1,0
0.120331,0.271355,0.942175,1,0.664334,0.897363,0.875634,0.476295,0.705712,0,0.176952,0.32025,0.88061,0.127547,1,0.347743,2.875686,0.365932,1.601315,0.041209,0,0.247168,1.508592,1.240201,-0.163592,-0.039608,0.279268,0,2.172574,6.068455,0,3.153003,0.489844,3.328965,0.327168,0.32025,0.095083,0.119264,0.277266,0.120331,1,0
0.283346,1.156129,0.850753,1,0.609959,0.941994,0.971819,1.005514,0.122625,0.011104,0.810301,0.501375,0.337435,0.324553,1.547795,0.291849,3.426433,0.130344,8.444565,0.065141,0,0.292074,1.639455,1.520665,-0.004525,-0.001098,0.089338,0,0.994516,30.119961,24.956436,0.435114,0.141217,4.403065,0.321407,0.501375,0.09213,-0.766673,0.125346,0.283346,1,0
0.295808,0.246617,0.829269,-1,0.644394,1.098654,1.110333,1.58818,0.307209,0.013581,0.796397,0.613628,-0.083919,0.173564,3.898627,0.217398,4.599856,-0.061528,0.199476,0.01549,0,0.376845,1.551847,1.261372,0.219541,0.050838,-0.090371,0,0.629652,67.410416,25.306138,1.359059,-0.121751,3.628517,0.07518,0.613628,0.009806,-0.128305,0.124337,0.295808,0,0
0.470826,0.322466,0.720522,1,0.370476,0.9397,0.933629,0.524277,0.132687,0.015365,0.802358,0.343951,0.732698,0.248607,-4.33314,0.332532,3.007231,0.252012,2.612523,0.044227,0,0.641962,2.699228,2.08909,0.152423,0.037694,0.119492,0,1.907387,36.351384,29.145188,0.675568,0.210053,4.327891,0.318403,0.343951,0.126977,-0.571574,0.142648,0.470826,1,0
-0.146515,0.395436,0.817572,-1,1.395609,0.990686,0.994509,4.124482,0.076976,0.026583,0.890727,0.804858,0.047853,0.004049,14.621401,0.280053,3.570754,0.03883,0.365695,0.027765,0,0.057419,0.716533,0.624568,-0.193581,-0.039857,0.000406,0,0.242455,28.087661,37.053207,0.397593,0.001775,5.425474,0.078404,0.804858,0.017244,0.870763,0.093847,-0.146515,0,0
0.022728,2.219102,1,1,0.958016,0.740456,0.757083,1.964392,0.266846,0.005292,0.476886,0.662663,0.04584,0.548416,-4.107898,0.356557,2.804934,0.023774,0.764387,0.098921,0,0.214547,1.043824,1.070944,-0.089687,-0.020903,0.022936,0,0.509063,73.76644,94.512832,0.980962,0.050998,3.936812,0.121922,0.662663,0.058186,-0.971137,0.089222,0.022728,1,0
0.296839,?,0.593691,2.971326,0.140698,5.302173,5.387451,0.270396,4.690085,0.542945,0.069143,0.182578,-4.711105,1.909033,?,27.500334,0.036363,-1.601149,0.075957,11.385425,0,-0.152211,9.986417,8.111483,0.277498,5.762696,-1.601437,0,20.242642,274.878219,115.461481,-1.270764,-2.425931,3.538976,0.019341,0.182578,0.584988,?,?,0.296839,1,0
-0.075148,3.457727,0.968412,1,1.096798,0.9964,0.995842,5.163607,0.109552,0.006972,0.888798,0.837757,0.125149,0.29263,-5.460088,0.203209,4.921035,0.103271,0.472023,0.024796,0,0.047936,0.911745,0.934271,-0.182461,-0.036278,0.032405,0,0.193663,36.267724,34.221794,0.65257,0.208512,4.424829,0.050776,0.837757,0.012066,-0.652049,0.112996,-0.075148,1,0
0.111978,0.401833,0.947379,-1,0.85255,1.040157,1.050181,1.4001,1.026724,0.00037,0,0.689905,0.049587,-0.052427,2.847117,0.84103,1.189018,0.03421,0.905225,0.089034,1,-0.0071,1.172952,1.274096,-0.094521,-0.06842,-0.045955,0,0.449475,142.262689,28.756812,1.315815,-0.118673,2.474996,0.100912,0.689905,0.108747,-1.232277,-0.068232,0.111978,1,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,0
